Tarih;Ay;Ana Depo;Depo;Kontak Tipi;GLN;Kontak Adı;Kontak Brick;Ürün;Kategori;Form;Satış Adet;Satış MF;Toplam Satış
16.07.2026;202607;NEVZAT ECZA DEPOSU;NEVZAT TRABZON;Eczane;8680001170579;DERELİ ECZANESİ;GIRESUN GUNEY ILCELER;ACİDPASS;ASLAN;Acidpass 10/800/165 mg 12 Çiğneme Tablet;3;0;3
16.07.2026;202607;ALLIANCE HEALTHCARE;AH SAMSUN;Eczane;8680001198917;DERMAN ECZANESİ;CORUM KARGI+OSMANCIK;ACİDPASS;ASLAN;Acidpass 10/800/165 mg 12 Çiğneme Tablet;5;0;5
16.07.2026;202607;NEVZAT ECZA DEPOSU;NEVZAT ERZURUM;Eczane;8680001641130;DERMAN ECZANESİ;ERZURUM MERKEZ -3;ACİDPASS;ASLAN;Acidpass 10/800/165 mg 12 Çiğneme Tablet;2;0;2
16.07.2026;202607;NEVZAT ECZA DEPOSU;NEVZAT SAMSUN;Eczane;8680001733828;DERYA DENİZ ECZANESİ;TOKAT DOGU ILCELER;MOKSEFEN;ASLAN;Moksefen 400 mg 7 Film Tablet;10;3;13
16.07.2026;202607;ALLIANCE HEALTHCARE;AH ERZURUM;Eczane;8680001717484;EBRULİ ECZANESİ;ERZURUM MERKEZ -2;PANOCER;ASLAN;Panocer 40 mg 28 Enterik Kaplı Tablet;100;60;160
16.07.2026;202607;ALLIANCE HEALTHCARE;AH ERZURUM;Eczane;8680001741649;ECEM ECZANESİ;BITLIS KUZEYDOGU ILCELER;FAMTREC;ASLAN;Famtrec 800/26,6mg 14 Film Kaplı Tablet;5;1;6
16.07.2026;202607;NEVZAT ECZA DEPOSU;NEVZAT ERZURUM;Eczane;8680001594801;ELA  ECZANESI;BITLIS KUZEYDOGU ILCELER;ACİDPASS;ASLAN;Acidpass 10/800/165 mg 6 Çiğneme Tablet;1;0;1
16.07.2026;202607;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;Eczane;8680001165018;ELİF ECZANESİ;GIRESUN MERKEZ -2;PANOCER;ASLAN;Panocer 40 mg 28 Enterik Kaplı Tablet;10;3;13
16.07.2026;202607;NEVZAT ECZA DEPOSU;NEVZAT TRABZON;Eczane;8680001518586;ELİF ECZANESİ;ORDU BATI ILCELER;PANOCER;ASLAN;Panocer 40 mg 28 Enterik Kaplı Tablet;10;3;13
16.07.2026;202607;ALLIANCE HEALTHCARE;AH SAMSUN;Eczane;8680001156016;ENGİNİN ECZANESİ;CORUM GUNEYDOGU ILCELER;ACİDPASS;ASLAN;Acidpass 10/800/165 mg 12 Çiğneme Tablet;10;1;11
16.07.2026;202607;ALLIANCE HEALTHCARE;AH SAMSUN;Eczane;8680001629794;ERİŞ ECZANESİ;TOKAT TURHAL;ACİDPASS;ASLAN;Acidpass 10/800/165 mg 12 Çiğneme Tablet;3;0;3
16.07.2026;202607;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;Eczane;8680001158553;ERMAN ECZANESİ;CORUM MERKEZ -1;FAMTREC;ASLAN;Famtrec 800/26,6mg 14 Film Kaplı Tablet;1;0;1
16.07.2026;202607;NEVZAT ECZA DEPOSU;NEVZAT SAMSUN;Eczane;8680001158553;ERMAN ECZANESİ;CORUM MERKEZ -1;FAMTREC;ASLAN;Famtrec 800/26,6mg 14 Film Kaplı Tablet;1;0;1
16.07.2026;202607;NEVZAT ECZA DEPOSU;NEVZAT SAMSUN;Eczane;8680001158553;ERMAN ECZANESİ;CORUM MERKEZ -1;PANOCER;ASLAN;Panocer 40 mg 28 Enterik Kaplı Tablet;10;3;13
16.07.2026;202607;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;Eczane;8680001235674;FANUS ECZANESİ;TRABZON MERKEZ -3;ACİDPASS;ASLAN;Acidpass 10/800/165 mg 12 Çiğneme Tablet;10;1;11
16.07.2026;202607;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;Eczane;8680001417087;FİKRİ KARTAL ECZANESİ;CORUM KUZEY ILCELER;ACİDPASS;ASLAN;Acidpass 10/800/165 mg 12 Çiğneme Tablet;3;0;3
16.07.2026;202607;ALLIANCE HEALTHCARE;AH TRABZON;Eczane;8680001496884;FİRDEVS ECZANESİ;TRABZON MERKEZ -1;ACİDPASS;ASLAN;Acidpass 10/800/165 mg 12 Çiğneme Tablet;2;0;2
16.07.2026;202607;ALLIANCE HEALTHCARE;AH TRABZON;Eczane;8680001496884;FİRDEVS ECZANESİ;TRABZON MERKEZ -1;GRİPORT COLD;ASLAN;Griport Cold 20 Film Kaplı Tablet;3;0;3
16.07.2026;202607;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;Eczane;8680001695317;FURKAN BUCAN ECZANESİ;RIZE DOGU ILCELER;ACİDPASS;ASLAN;Acidpass 10/800/165 mg 12 Çiğneme Tablet;20;3;23
16.07.2026;202607;ALLIANCE HEALTHCARE;AH SAMSUN;Eczane;8680001734962;GELİNCİK ECZANESİ;SINOP MERKEZ;FAMTREC;ASLAN;Famtrec 800/26,6mg 14 Film Kaplı Tablet;1;0;1
16.07.2026;202607;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;Eczane;8680001734962;GELİNCİK ECZANESİ;SINOP MERKEZ;FAMTREC;ASLAN;Famtrec 800/26,6mg 14 Film Kaplı Tablet;2;0;2
16.07.2026;202607;ALLIANCE HEALTHCARE;AH ERZURUM;Eczane;8680001381661;GÜLAY ECZANESİ;VAN MERKEZ -2;PANOCER;ASLAN;Panocer 40 mg 28 Enterik Kaplı Tablet;10;3;13
16.07.2026;202607;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;Eczane;8680001157433;GÜLYALI ECZANESİ;ORDU DOGU ILCELER;ACİDPASS;ASLAN;Acidpass 10/800/165 mg 12 Çiğneme Tablet;20;3;23
16.07.2026;202607;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;Eczane;8680001153480;GÜMÜŞAĞA ECZANESİ;CORUM KUZEY ILCELER;ACİDPASS;ASLAN;Acidpass 10/800/165 mg 12 Çiğneme Tablet;4;0;4
16.07.2026;202607;ALLIANCE HEALTHCARE;AH SAMSUN;Eczane;8680001531332;HAYAT ECZANESİ;SAMSUN HURRIYET+ZAFER;ACİDPASS;ASLAN;Acidpass 10/800/165 mg 12 Çiğneme Tablet;-1;0;-1
16.07.2026;202607;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;Eczane;8680001216895;HAYAT ECZANESİ;TOKAT DOGU ILCELER;FAMTREC;ASLAN;Famtrec 800/26,6mg 14 Film Kaplı Tablet;5;1;6
16.07.2026;202607;ALLIANCE HEALTHCARE;AH ORDU;Eczane;8680001160631;HIZIR ECZANESİ;ORDU MERKEZ -1;ACİDPASS;ASLAN;Acidpass 10/800/165 mg 12 Çiğneme Tablet;10;1;11
16.07.2026;202607;ALLIANCE HEALTHCARE;AH TRABZON;Eczane;8680001181766;HUZUR ECZANESİ;GUMUSHANE;MOKSEFEN;ASLAN;Moksefen 400 mg 7 Film Tablet;20;10;30
16.07.2026;202607;NEVZAT ECZA DEPOSU;NEVZAT ERZURUM;Eczane;8680001470860;IHLAMUR ECZANESİ;ERZINCAN MERKEZ;MOKSEFEN;ASLAN;Moksefen 400 mg 7 Film Tablet;5;1;6
16.07.2026;202607;NEVZAT ECZA DEPOSU;NEVZAT SAMSUN;Eczane;8680001463879;İKBAL ECZANESİ;CORUM MERKEZ -3;GRİPORT COLD;ASLAN;Griport Cold 20 Film Kaplı Tablet;6;1;7
16.07.2026;202607;ALLIANCE HEALTHCARE;AH ERZURUM;Eczane;8680001620753;İKİ NİSAN ECZANESİ;VAN MERKEZ -2;ACİDPASS;ASLAN;Acidpass 10/800/165 mg 12 Çiğneme Tablet;20;3;23
16.07.2026;202607;ALLIANCE HEALTHCARE;AH SAMSUN;Eczane;8680001499076;İSKENDER ECZANESİ;CORUM MERKEZ -1;FAMTREC;ASLAN;Famtrec 800/26,6mg 14 Film Kaplı Tablet;1;0;1
16.07.2026;202607;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;Eczane;8680001594429;İSTANBUL ECZANESİ;SIVAS MERKEZ -3;ACİDPASS;ASLAN;Acidpass 10/800/165 mg 12 Çiğneme Tablet;10;1;11
16.07.2026;202607;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;Eczane;8680001277117;KADİR ECZANESİ;TRABZON BATI ILCELER - 2;PANOCER;ASLAN;Panocer 40 mg 28 Enterik Kaplı Tablet;10;3;13
16.07.2026;202607;NEVZAT ECZA DEPOSU;NEVZAT SAMSUN;Eczane;8680001116676;KAMER ECZANESİ;SAMSUN BAHCELIEVLER;ACİDPASS;ASLAN;Acidpass 10/800/165 mg 12 Çiğneme Tablet;2;0;2
16.07.2026;202607;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;Eczane;8680001625697;KANUNİ ECZANESİ;TRABZON DOGU ILCELER - 2;ACİDPASS;ASLAN;Acidpass 10/800/165 mg 12 Çiğneme Tablet;2;0;2
16.07.2026;202607;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;Eczane;8680001159505;KARAKAŞLI ECZANESİ;CORUM MERKEZ -2;PANOCER;ASLAN;Panocer 40 mg 28 Enterik Kaplı Tablet;10;3;13
16.07.2026;202607;ALLIANCE HEALTHCARE;AH ORDU;Eczane;8680001187058;KARDELEN ECZANESİ;GIRESUN BULANCAK+PIRAZIZ;MOKSEFEN;ASLAN;Moksefen 400 mg 7 Film Tablet;20;10;30
16.07.2026;202607;NEVZAT ECZA DEPOSU;NEVZAT ERZURUM;Eczane;8680001907052;KARTAL ECZANESİ;VAN KUZEY ILCELER;GRİPORT COLD;ASLAN;Griport Cold 20 Film Kaplı Tablet;1;0;1
16.07.2026;202607;ALLIANCE HEALTHCARE;AH TRABZON;Eczane;8680001272969;KAŞÜSTÜ ECZANESİ;TRABZON DOGU ILCELER - 2;ACİDPASS;ASLAN;Acidpass 10/800/165 mg 12 Çiğneme Tablet;2;0;2
16.07.2026;202607;ALLIANCE HEALTHCARE;AH ORDU;Eczane;8680001165636;KAYAHAN ECZANESİ;ORDU MERKEZ -1;ACİDPASS;ASLAN;Acidpass 10/800/165 mg 12 Çiğneme Tablet;10;1;11
16.07.2026;202607;ALLIANCE HEALTHCARE;AH SAMSUN;Eczane;8680001109371;KİRAZLIK ECZANESİ;SAMSUN DOGU ILCELER;PANOCER;ASLAN;Panocer 40 mg 14 Enterik Kaplı Tablet;2;0;2
16.07.2026;202607;ALLIANCE HEALTHCARE;AH SAMSUN;Eczane;8680001198702;KOCATÜRK ECZANESİ;TOKAT BATI ILCELER;ACİDPASS;ASLAN;Acidpass 10/800/165 mg 12 Çiğneme Tablet;10;1;11
16.07.2026;202607;ALLIANCE HEALTHCARE;AH SAMSUN;Eczane;8680001215690;LOKMAN ECZANESİ;TOKAT DOGU ILCELER;FAMTREC;ASLAN;Famtrec 800/26,6mg 14 Film Kaplı Tablet;1;0;1
16.07.2026;202607;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;Eczane;8680001480739;LOTUS ECZANESİ;TRABZON DOGU ILCELER - 2;ACİDPASS;ASLAN;Acidpass 10/800/165 mg 12 Çiğneme Tablet;10;1;11
16.07.2026;202607;ALLIANCE HEALTHCARE;AH ORDU;Eczane;8680001753178;LOTUS ECZANESİ;ORDU DOGU ILCELER;PANOCER;ASLAN;Panocer 40 mg 28 Enterik Kaplı Tablet;3;0;3
16.07.2026;202607;ALLIANCE HEALTHCARE;AH ERZURUM;Eczane;8680001124220;MAHALLEBAŞI ECZANESİ;ERZURUM MERKEZ -2;ACİDPASS;ASLAN;Acidpass 10/800/165 mg 12 Çiğneme Tablet;2;0;2
16.07.2026;202607;ALLIANCE HEALTHCARE;AH ERZURUM;Eczane;8680001774159;MELİH ECZANESİ;BITLIS MERKEZ+CEVRE;PANOCER;ASLAN;Panocer 40 mg 28 Enterik Kaplı Tablet;50;25;75
16.07.2026;202607;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;Eczane;8680001278312;MELİKE ECZANESİ;ORDU FATSA;ACİDPASS;ASLAN;Acidpass 10/800/165 mg 12 Çiğneme Tablet;50;15;65
16.07.2026;202607;NEVZAT ECZA DEPOSU;NEVZAT ERZURUM;Eczane;8680001599837;MENGÜCELİ ECZANESİ;ERZINCAN MERKEZ;ACİDPASS;ASLAN;Acidpass 10/800/165 mg 12 Çiğneme Tablet;3;0;3
16.07.2026;202607;ALLIANCE HEALTHCARE;AH ERZURUM;Eczane;8680001695027;MERYEM ECZANESİ;KARS MERKEZ;ACİDPASS;ASLAN;Acidpass 10/800/165 mg 12 Çiğneme Tablet;2;0;2
16.07.2026;202607;NEVZAT ECZA DEPOSU;NEVZAT SAMSUN;Eczane;8680001189557;MEVLANA ECZANESİ;SIVAS MERKEZ -3;ACİDPASS;ASLAN;Acidpass 10/800/165 mg 12 Çiğneme Tablet;10;1;11
16.07.2026;202607;NEVZAT ECZA DEPOSU;NEVZAT ERZURUM;Eczane;8680001181155;NAKİ ECZANESİ;KARS MERKEZ;ACİDPASS;ASLAN;Acidpass 10/800/165 mg 12 Çiğneme Tablet;3;0;3
16.07.2026;202607;NEVZAT ECZA DEPOSU;NEVZAT ERZURUM;Eczane;8680001181155;NAKİ ECZANESİ;KARS MERKEZ;ACİDPASS;ASLAN;Acidpass 10/800/165 mg 12 Çiğneme Tablet;3;0;3
16.07.2026;202607;ALLIANCE HEALTHCARE;AH ERZURUM;Eczane;8680001663163;NEHRİ ECZANESİ;HAKKARI;ACİDPASS;ASLAN;Acidpass 10/800/165 mg 12 Çiğneme Tablet;2;0;2
16.07.2026;202607;ALLIANCE HEALTHCARE;AH TRABZON;Eczane;8680001743155;NUR ECZANESİ;GUMUSHANE;MOKSEFEN;ASLAN;Moksefen 400 mg 7 Film Tablet;10;3;13
16.07.2026;202607;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;Eczane;8680001475155;ODABAŞ ECZANESİ;CORUM MERKEZ -1;ACİDPASS;ASLAN;Acidpass 10/800/165 mg 12 Çiğneme Tablet;20;3;23
16.07.2026;202607;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;Eczane;8680001534388;OKAN ECZANESİ;ORDU DOGU ILCELER;ACİDPASS;ASLAN;Acidpass 10/800/165 mg 12 Çiğneme Tablet;20;3;23
16.07.2026;202607;ALLIANCE HEALTHCARE;AH SAMSUN;Eczane;8680001788767;ONAR ECZANESİ;SAMSUN ADALET;ACİDPASS;ASLAN;Acidpass 10/800/165 mg 12 Çiğneme Tablet;2;0;2
16.07.2026;202607;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;Eczane;8680001100873;ONUR ECZANESİ;RIZE MERKEZ;ACİDPASS;ASLAN;Acidpass 10/800/165 mg 12 Çiğneme Tablet;50;15;65
16.07.2026;202607;NEVZAT ECZA DEPOSU;NEVZAT ERZURUM;Eczane;8680001691876;ONUR ECZANESİ;VAN KUZEY ILCELER;MOKSEFEN;ASLAN;Moksefen 400 mg 7 Film Tablet;20;10;30
16.07.2026;202607;NEVZAT ECZA DEPOSU;NEVZAT ERZURUM;Eczane;8680001695386;ÖMER ECZANESİ;AGRI ILCELER;PANOCER;ASLAN;Panocer 40 mg 28 Enterik Kaplı Tablet;10;3;13
16.07.2026;202607;ALLIANCE HEALTHCARE;AH SAMSUN;Eczane;8680001453061;ÖMÜREVLERİ ECZANESİ;SAMSUN ATAKUM;ACİDPASS;ASLAN;Acidpass 10/800/165 mg 12 Çiğneme Tablet;2;0;2
16.07.2026;202607;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;Eczane;8680001103454;ÖNCE SAĞLIK ECZANESİ;RIZE MERKEZ;PANOCER;ASLAN;Panocer 40 mg 28 Enterik Kaplı Tablet;-10;-3;-13
16.07.2026;202607;ALLIANCE HEALTHCARE;AH ERZURUM;Eczane;8680001114917;ÖZNUR ECZANESİ;ERZURUM KUZEY ILCELER;ACİDPASS;ASLAN;Acidpass 10/800/165 mg 12 Çiğneme Tablet;1;0;1
16.07.2026;202607;ALLIANCE HEALTHCARE;AH ERZURUM;Eczane;8680001114917;ÖZNUR ECZANESİ;ERZURUM KUZEY ILCELER;ACİDPASS;ASLAN;Acidpass 10/800/165 mg 12 Çiğneme Tablet;1;0;1
16.07.2026;202607;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;Eczane;8680001116881;ÖZTÜRK ECZANESİ;RIZE BATI ILCELER;GRİPORT COLD;ASLAN;Griport Cold 20 Film Kaplı Tablet;12;4;16
16.07.2026;202607;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;Eczane;8680001718979;ÖZYİĞİT ECZANESİ;TRABZON K.BASI+SURMENE;PANOCER;ASLAN;Panocer 40 mg 28 Enterik Kaplı Tablet;10;3;13
16.07.2026;202607;ALLIANCE HEALTHCARE;AH TRABZON;Eczane;8680001225071;PARK ECZANESİ;TRABZON MERKEZ -4;ACİDPASS;ASLAN;Acidpass 10/800/165 mg 12 Çiğneme Tablet;10;1;11
16.07.2026;202607;ALLIANCE HEALTHCARE;AH SAMSUN;Eczane;8680001118335;PETEK ECZANESİ;SAMSUN BAHCELIEVLER;ACİDPASS;ASLAN;Acidpass 10/800/165 mg 12 Çiğneme Tablet;1;0;1
16.07.2026;202607;ALLIANCE HEALTHCARE;AH ORDU;Eczane;8680001165285;PINAR ECZANESİ;GIRESUN MERKEZ -2;ACİDPASS;ASLAN;Acidpass 10/800/165 mg 12 Çiğneme Tablet;20;3;23
16.07.2026;202607;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;Eczane;8680001733811;SAĞLAM ECZANESİ;TOKAT DOGU ILCELER;PANOCER;ASLAN;Panocer 40 mg 28 Enterik Kaplı Tablet;165;135;300
16.07.2026;202607;NEVZAT ECZA DEPOSU;NEVZAT ERZURUM;Eczane;8680001920129;SAĞLIK ECZANESİ;BITLIS KUZEYDOGU ILCELER;FAMTREC;ASLAN;Famtrec 800/26,6mg 14 Film Kaplı Tablet;1;0;1
16.07.2026;202607;ALLIANCE HEALTHCARE;AH SAMSUN;Eczane;8680001209552;SAĞLIK ECZANESİ;TOKAT DOGU ILCELER;FAMTREC;ASLAN;Famtrec 800/26,6mg 14 Film Kaplı Tablet;3;0;3
16.07.2026;202607;NEVZAT ECZA DEPOSU;NEVZAT TRABZON;Eczane;8680001188420;SAĞLIK ECZANESİ;ORDU MERKEZ -2;GRİPORT COLD;ASLAN;Griport Cold 20 Film Kaplı Tablet;6;1;7
16.07.2026;202607;ALLIANCE HEALTHCARE;AH ERZURUM;Eczane;8680001178520;SAĞLIK ECZANESİ;KARS ILCELER;PANOCER;ASLAN;Panocer 40 mg 28 Enterik Kaplı Tablet;165;135;300
16.07.2026;202607;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;Eczane;8680001497423;SAHİL ECZANESİ;RIZE MERKEZ;GRİPORT COLD;ASLAN;Griport Cold 20 Film Kaplı Tablet;1;0;1
16.07.2026;202607;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;Eczane;8680001794430;SARIHAN ECZANESİ;ORDU FATSA;ACİDPASS;ASLAN;Acidpass 10/800/165 mg 12 Çiğneme Tablet;10;1;11
16.07.2026;202607;ALLIANCE HEALTHCARE;AH SAMSUN;Eczane;8680001598922;SEDA ECZANESİ;SAMSUN DOGU ILCELER;MOKSEFEN;ASLAN;Moksefen 400 mg 7 Film Tablet;10;3;13
16.07.2026;202607;ALLIANCE HEALTHCARE;AH ERZURUM;Eczane;8680001119219;SEFA ECZANESİ;ERZURUM MERKEZ -3;MOKSEFEN;ASLAN;Moksefen 400 mg 7 Film Tablet;10;3;13
16.07.2026;202607;NEVZAT ECZA DEPOSU;NEVZAT SAMSUN;Eczane;8680001119974;SERAP ECZANESİ;SAMSUN CANIK;ACİDPASS;ASLAN;Acidpass 10/800/165 mg 12 Çiğneme Tablet;20;3;23
16.07.2026;202607;NEVZAT ECZA DEPOSU;NEVZAT SAMSUN;Eczane;8680001155477;SEVİNÇ ECZANESİ;CORUM MERKEZ -2;PANOCER;ASLAN;Panocer 40 mg 28 Enterik Kaplı Tablet;10;3;13
16.07.2026;202607;ALLIANCE HEALTHCARE;AH SAMSUN;Eczane;8680001720385;SÖNMEZ ECZANESİ;SAMSUN HAVZA+KAVAK+LADIK;ACİDPASS;ASLAN;Acidpass 10/800/165 mg 12 Çiğneme Tablet;10;1;11
16.07.2026;202607;ALLIANCE HEALTHCARE;AH SAMSUN;Eczane;8680001137152;SU ECZANESİ;SAMSUN ADALET;ACİDPASS;ASLAN;Acidpass 10/800/165 mg 12 Çiğneme Tablet;1;0;1
16.07.2026;202607;NEVZAT ECZA DEPOSU;NEVZAT TRABZON;Eczane;8680001822065;SUNGUR ECZANESİ;TRABZON MERKEZ -1;GRİPORT COLD;ASLAN;Griport Cold 20 Film Kaplı Tablet;-6;-1;-7
16.07.2026;202607;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;Eczane;8680001822065;SUNGUR ECZANESİ;TRABZON MERKEZ -1;MOKSEFEN;ASLAN;Moksefen 400 mg 7 Film Tablet;5;1;6
16.07.2026;202607;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;Eczane;8680001671588;SÜRENSOY ECZANESİ;GIRESUN MERKEZ -2;MOKSEFEN;ASLAN;Moksefen 400 mg 7 Film Tablet;10;3;13
16.07.2026;202607;ALLIANCE HEALTHCARE;AH ORDU;Eczane;8680001202294;ŞAHİN ECZANESİ;ORDU DOGU ILCELER;ACİDPASS;ASLAN;Acidpass 10/800/165 mg 12 Çiğneme Tablet;10;1;11
16.07.2026;202607;ALLIANCE HEALTHCARE;AH ERZURUM;Eczane;8680001634248;ŞEKER ECZANESİ;BITLIS KUZEYDOGU ILCELER;FAMTREC;ASLAN;Famtrec 800/26,6mg 14 Film Kaplı Tablet;5;1;6
16.07.2026;202607;ALLIANCE HEALTHCARE;AH ORDU;Eczane;8680001170456;ŞİFA ECZANESİ;GIRESUN DOGU ILCELER -1;ACİDPASS;ASLAN;Acidpass 10/800/165 mg 12 Çiğneme Tablet;6;0;6
16.07.2026;202607;NEVZAT ECZA DEPOSU;NEVZAT TRABZON;Eczane;8680001224630;ŞİFA ECZANESİ;TRABZON DOGU ILCELER -1;ACİDPASS;ASLAN;Acidpass 10/800/165 mg 12 Çiğneme Tablet;3;0;3
16.07.2026;202607;NEVZAT ECZA DEPOSU;NEVZAT TRABZON;Eczane;8680001224630;ŞİFA ECZANESİ;TRABZON DOGU ILCELER -1;ACİDPASS;ASLAN;Acidpass 10/800/165 mg 6 Çiğneme Tablet;3;0;3
16.07.2026;202607;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;Eczane;8680001154456;ŞİFA ECZANESİ;SIVAS GUNEY ILCELER;MOKSEFEN;ASLAN;Moksefen 400 mg 7 Film Tablet;5;1;6
16.07.2026;202607;NEVZAT ECZA DEPOSU;NEVZAT SAMSUN;Eczane;8680001451562;ŞİFA ECZANESİ;TOKAT DOGU ILCELER;PANOCER;ASLAN;Panocer 40 mg 28 Enterik Kaplı Tablet;165;135;300
16.07.2026;202607;ALLIANCE HEALTHCARE;AH SAMSUN;Eczane;8680001451562;ŞİFA ECZANESİ;TOKAT DOGU ILCELER;PANOCER;ASLAN;Panocer 40 mg 28 Enterik Kaplı Tablet;10;3;13
16.07.2026;202607;NEVZAT ECZA DEPOSU;NEVZAT SAMSUN;Eczane;8680001317516;TUĞLUOĞLU ECZANESİ;TOKAT BATI ILCELER;ACİDPASS;ASLAN;Acidpass 10/800/165 mg 12 Çiğneme Tablet;2;0;2
16.07.2026;202607;ALLIANCE HEALTHCARE;AH ORDU;Eczane;8680001233083;UĞUR ECZANESİ;ORDU MERKEZ -1;GRİPORT COLD;ASLAN;Griport Cold 20 Film Kaplı Tablet;2;0;2
16.07.2026;202607;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;Eczane;8680001894116;UMUT ECZANESİ;CORUM KARGI+OSMANCIK;PANOCER;ASLAN;Panocer 40 mg 28 Enterik Kaplı Tablet;5;0;5
16.07.2026;202607;ALLIANCE HEALTHCARE;AH SAMSUN;Eczane;8680001504145;UTKU ECZANESİ;SAMSUN DOGU ILCELER - 2;ACİDPASS;ASLAN;Acidpass 10/800/165 mg 12 Çiğneme Tablet;10;1;11
16.07.2026;202607;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;Eczane;8680001520213;ÜNİVERSİTE ECZANESİ;TRABZON MERKEZ -3;ACİDPASS;ASLAN;Acidpass 10/800/165 mg 6 Çiğneme Tablet;1;0;1
16.07.2026;202607;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;Eczane;8680001647088;ÜNİVERSİTE ECZANESİ;SIVAS MERKEZ -4;PANOCER;ASLAN;Panocer 40 mg 28 Enterik Kaplı Tablet;10;3;13
16.07.2026;202607;ALLIANCE HEALTHCARE;AH TRABZON;Eczane;8680001250608;VAKFIKEBİR ECZANESİ;TRABZON BATI ILCELER - 2;MOKSEFEN;ASLAN;Moksefen 400 mg 7 Film Tablet;20;10;30
16.07.2026;202607;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;Eczane;8680001147656;VARİNLİ ECZANESİ;CORUM MERKEZ -1;ACİDPASS;ASLAN;Acidpass 10/800/165 mg 12 Çiğneme Tablet;20;3;23
16.07.2026;202607;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;Eczane;8680001681464;YAKAKENT ECZANESİ;SAMSUN ALACAM+YAKAKENT;GRİPORT COLD;ASLAN;Griport Cold 20 Film Kaplı Tablet;3;0;3
16.07.2026;202607;NEVZAT ECZA DEPOSU;NEVZAT SAMSUN;Eczane;8680001442959;YASEMİN ECZANESİ;SAMSUN BAFRA;PANOCER;ASLAN;Panocer 40 mg 28 Enterik Kaplı Tablet;10;3;13
16.07.2026;202607;NEVZAT ECZA DEPOSU;NEVZAT SAMSUN;Eczane;8680001123124;YAVUZ ECZANESİ;SINOP DOGU-BATI ILCELER;PANOCER;ASLAN;Panocer 40 mg 28 Enterik Kaplı Tablet;10;3;13
16.07.2026;202607;ALLIANCE HEALTHCARE;AH TRABZON;Eczane;8680001422517;YAYLACIK ECZANESİ;TRABZON AKCAABAT;ACİDPASS;ASLAN;Acidpass 10/800/165 mg 12 Çiğneme Tablet;10;1;11
16.07.2026;202607;ALLIANCE HEALTHCARE;AH ERZURUM;Eczane;8680001750887;YENİ İSTANBUL ECZANESİ;AGRI ILCELER;PANOCER;ASLAN;Panocer 40 mg 28 Enterik Kaplı Tablet;30;12;42
16.07.2026;202607;ALLIANCE HEALTHCARE;AH SAMSUN;Eczane;8680001655007;YENİ LİSE ECZANESİ;SAMSUN HURRIYET+ZAFER;ACİDPASS;ASLAN;Acidpass 10/800/165 mg 12 Çiğneme Tablet;3;0;3
16.07.2026;202607;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;Eczane;8680001551897;YENİ MECİTÖZÜ ECZANESİ;CORUM GUNEYDOGU ILCELER;PANOCER;ASLAN;Panocer 40 mg 28 Enterik Kaplı Tablet;10;3;13
16.07.2026;202607;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;Eczane;8680001109418;YEŞİLOĞLU ECZANESİ;SAMSUN DOGU ILCELER;PANOCER;ASLAN;Panocer 40 mg 28 Enterik Kaplı Tablet;10;3;13
16.07.2026;202607;NEVZAT ECZA DEPOSU;NEVZAT ERZURUM;Eczane;8680001630165;YILDIZ ECZANESİ;BITLIS KUZEYDOGU ILCELER;FAMTREC;ASLAN;Famtrec 800/26,6mg 14 Film Kaplı Tablet;1;0;1
