Tarih;Ana Depo;Depo;GLN;Kontak Adı;Kontak Brick;Ürün;Form;Satış Adet;Satış MF;Toplam Satış;Toplam Tutar;MF Tutar;İade
16.03.2026;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8,68E+12;ŞİFA ECZANESİ;CORUM MERKEZ -3;ACİDPASS;Acidpass 10/800/165 mg 6 Çiğneme Tablet;1;0;1;63,87;0;0
16.03.2026;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8,68E+12;DOĞA ECZANESİ;TRABZON DOGU ILCELER - 2;ACİDPASS;Acidpass 10/800/165 mg 6 Çiğneme Tablet;1;0;1;63,87;0;0
16.03.2026;ALLIANCE HEALTHCARE;AH ERZURUM;8,68E+12;YENİ İSTANBUL ECZANESİ;AGRI ILCELER;ACİDPASS;Acidpass 10/800/165 mg 6 Çiğneme Tablet;5;0;5;319,35;0;0
16.03.2026;ALLIANCE HEALTHCARE;AH KAYSERİ;8,68E+12;SELİN ECZANESİ;SIVAS MERKEZ -3;ACİDPASS;Acidpass 10/800/165 mg 6 Çiğneme Tablet;1;0;1;63,87;0;0
16.03.2026;NEVZAT ECZA DEPOSU;NEVZAT TRABZON;8,68E+12;ECE ECZANESİ;GIRESUN DOGU ILCELER -1;GRİPORT COLD;Griport Cold 20 Film Kaplı Tablet;3;0;3;233,04;0;0
16.03.2026;NEVZAT ECZA DEPOSU;NEVZAT ERZURUM;8,68E+12;EBRAR ECZANESİ;ERZURUM KUZEY ILCELER;GRİPORT COLD;Griport Cold 20 Film Kaplı Tablet;5;0;5;388,4;0;0
16.03.2026;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8,68E+12;TOPRAK ECZANESİ;SIVAS DOGU ILCELER;GRİPORT COLD;Griport Cold 20 Film Kaplı Tablet;2;0;2;155,36;0;0
16.03.2026;ALLIANCE HEALTHCARE;AH SAMSUN;8,68E+12;TİRYAKİOĞLU ECZANESİ;AMASYA GOYNUCEK+TASOVA;GRİPORT COLD;Griport Cold 20 Film Kaplı Tablet;1;0;1;77,68;0;0
16.03.2026;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8,68E+12;ALTINPOST ECZANESİ;ARTVIN KUZEY ILCELER;GRİPORT COLD;Griport Cold 20 Film Kaplı Tablet;3;0;3;233,04;0;0
16.03.2026;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8,68E+12;ÇAĞRI ECZANESİ;GIRESUN MERKEZ -2;GRİPORT COLD;Griport Cold 20 Film Kaplı Tablet;10;1;11;776,8;77,68;1
16.03.2026;ALLIANCE HEALTHCARE;AH TRABZON;8,68E+12;KARACA ECZANESİ;GUMUSHANE;GRİPORT COLD;Griport Cold 20 Film Kaplı Tablet;10;1;11;776,8;77,68;1
16.03.2026;ALLIANCE HEALTHCARE;AH TRABZON;8,68E+12;HAYAT ECZANESİ;GUMUSHANE;GRİPORT COLD;Griport Cold 20 Film Kaplı Tablet;10;1;11;776,8;77,68;1
16.03.2026;ALLIANCE HEALTHCARE;AH SAMSUN;8,68E+12;BİLGE ECZANESİ;CORUM MERKEZ -2;GRİPORT COLD;Griport Cold 20 Film Kaplı Tablet;20;4;24;1553,6;310,72;4
16.03.2026;NEVZAT ECZA DEPOSU;NEVZAT ERZURUM;8,68E+12;YENİ ARAŞTIRMA ECZANESİ;ERZURUM MERKEZ -3;GRİPORT COLD;Griport Cold 20 Film Kaplı Tablet;20;4;24;1553,6;310,72;4
16.03.2026;ALLIANCE HEALTHCARE;AH ERZURUM;8,68E+12;ELİF ECZANESİ;ERZURUM MERKEZ -2;GRİPORT COLD;Griport Cold 20 Film Kaplı Tablet;1;0;1;77,68;0;0
16.03.2026;SELÇUK ECZA DEPOSU;SELÇUK ERZURUM;8,68E+12;BURAK ECZANESİ;ERZINCAN MERKEZ;GRİPORT COLD;Griport Cold 20 Film Kaplı Tablet;3;0;3;233,04;0;0
16.03.2026;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8,68E+12;ÜNAL ECZANESİ;SIVAS MERKEZ -3;GRİPORT COLD;Griport Cold 20 Film Kaplı Tablet;1;0;1;77,68;0;0
16.03.2026;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8,68E+12;HİKMET ECZANESİ;SIVAS MERKEZ -3;GRİPORT COLD;Griport Cold 20 Film Kaplı Tablet;20;4;24;1553,6;310,72;4
16.03.2026;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8,68E+12;NUR ECZANESİ;SAMSUN ILKADIM - 2;GRİPORT COLD;Griport Cold 20 Film Kaplı Tablet;1;0;1;77,68;0;0
16.03.2026;ALLIANCE HEALTHCARE;AH SAMSUN;8,68E+12;SAĞLIK ECZANESİ;SINOP MERKEZ;GRİPORT COLD;Griport Cold 20 Film Kaplı Tablet;1;0;1;77,68;0;0
16.03.2026;İSTANBUL ECZA KOOP;İSKOOP MERKEZ;8,68E+12;YÜKSEL ECZANESİ;SINOP DOGU-BATI ILCELER;GRİPORT COLD;Griport Cold 20 Film Kaplı Tablet;20;4;24;1553,6;310,72;4
16.03.2026;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8,68E+12;BAYGÜNEŞ ECZANESİ;SIVAS MERKEZ -4;GRİPORT COLD;Griport Cold 20 Film Kaplı Tablet;1;0;1;77,68;0;0
16.03.2026;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8,68E+12;GÖKÇE ECZANESİ;SINOP MERKEZ;GRİPORT COLD;Griport Cold 20 Film Kaplı Tablet;2;0;2;155,36;0;0
16.03.2026;İSTANBUL ECZA KOOP;İSKOOP MERKEZ;8,68E+12;ÖNSOY ECZANESİ;SINOP DOGU-BATI ILCELER;GRİPORT COLD;Griport Cold 20 Film Kaplı Tablet;10;1;11;776,8;77,68;1
16.03.2026;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8,68E+12;SELMA ECZANESİ;SIVAS MERKEZ -2;GRİPORT COLD;Griport Cold 20 Film Kaplı Tablet;10;1;11;776,8;77,68;1
16.03.2026;ALLIANCE HEALTHCARE;AH TRABZON;8,68E+12;DEVA ECZANESİ;TRABZON MERKEZ -3;GRİPORT COLD;Griport Cold 20 Film Kaplı Tablet;-1;0;-1;-77,68;0;0
16.03.2026;ALLIANCE HEALTHCARE;AH TRABZON;8,68E+12;DEVA ECZANESİ;TRABZON MERKEZ -3;GRİPORT COLD;Griport Cold 20 Film Kaplı Tablet;-7;-2;-9;-543,76;-155,36;-2
16.03.2026;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8,68E+12;DOĞANKÖY ŞİFA ECZANESİ;TRABZON AKCAABAT;GRİPORT COLD;Griport Cold 20 Film Kaplı Tablet;10;1;11;776,8;77,68;1
16.03.2026;ALLIANCE HEALTHCARE;AH TRABZON;8,68E+12;DOĞA ECZANESİ;TRABZON DOGU ILCELER - 2;GRİPORT COLD;Griport Cold 20 Film Kaplı Tablet;1;0;1;77,68;0;0
16.03.2026;ALLIANCE HEALTHCARE;AH TRABZON;8,68E+12;BURÇİN ECZANESİ;TRABZON MERKEZ -4;GRİPORT COLD;Griport Cold 20 Film Kaplı Tablet;1;0;1;77,68;0;0
16.03.2026;NEVZAT ECZA DEPOSU;NEVZAT TRABZON;8,68E+12;GÜVEN ECZANESİ;TRABZON MERKEZ -1;GRİPORT COLD;Griport Cold 20 Film Kaplı Tablet;10;1;11;776,8;77,68;1
16.03.2026;NEVZAT ECZA DEPOSU;NEVZAT SAMSUN;8,68E+12;HAKAN ECZANESİ;TOKAT ERBAA;GRİPORT COLD;Griport Cold 20 Film Kaplı Tablet;10;1;11;776,8;77,68;1
16.03.2026;NEVZAT ECZA DEPOSU;NEVZAT SAMSUN;8,68E+12;CERİTOĞLU ECZANESİ;TOKAT DOGU ILCELER;GRİPORT COLD;Griport Cold 20 Film Kaplı Tablet;10;1;11;776,8;77,68;1
16.03.2026;ALLIANCE HEALTHCARE;AH TRABZON;8,68E+12;KAÇKAR ECZANESİ;RIZE DOGU ILCELER;GRİPORT COLD;Griport Cold 20 Film Kaplı Tablet;3;0;3;233,04;0;0
16.03.2026;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8,68E+12;KARADENİZ ECZANESİ;RIZE DOGU ILCELER;GRİPORT COLD;Griport Cold 20 Film Kaplı Tablet;10;1;11;776,8;77,68;1
16.03.2026;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8,68E+12;TİYALOĞLU ECZANESİ;ORDU UNYE;GRİPORT COLD;Griport Cold 20 Film Kaplı Tablet;20;4;24;1553,6;310,72;4
16.03.2026;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8,68E+12;MERKEZ ECZANESİ;ORDU UNYE;GRİPORT COLD;Griport Cold 20 Film Kaplı Tablet;3;0;3;233,04;0;0
16.03.2026;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8,68E+12;TAN ECZANESİ;ORDU UNYE;GRİPORT COLD;Griport Cold 20 Film Kaplı Tablet;2;0;2;155,36;0;0
16.03.2026;ALLIANCE HEALTHCARE;AH ORDU;8,68E+12;GÜNDOĞDU ECZANESİ;ORDU MERKEZ -3;GRİPORT COLD;Griport Cold 20 Film Kaplı Tablet;1;0;1;77,68;0;0
16.03.2026;DİLEK ECZA DEPOSU;DİLEK ANTALYA;8,68E+12;DEVA ECZANESİ;SAMSUN ATAKENT+19 MAYIS;GRİPORT COLD;Griport Cold 20 Film Kaplı Tablet;20;4;24;1553,6;310,72;4
16.03.2026;İSTANBUL ECZA KOOP;İSKOOP MERKEZ;8,68E+12;YENİ AYVACIK ECZANESİ;SAMSUN DOGU ILCELER;GRİPORT COLD;Griport Cold 20 Film Kaplı Tablet;5;0;5;388,4;0;0
16.03.2026;ALLIANCE HEALTHCARE;AH SAMSUN;8,68E+12;BARAN ECZANESİ;SAMSUN VEZIRKOPRU;GRİPORT COLD;Griport Cold 20 Film Kaplı Tablet;3;0;3;233,04;0;0
16.03.2026;NEVZAT ECZA DEPOSU;NEVZAT SAMSUN;8,68E+12;ALTINKAYA ECZANESİ;SAMSUN BAFRA;GRİPORT COLD;Griport Cold 20 Film Kaplı Tablet;5;0;5;388,4;0;0
16.03.2026;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8,68E+12;YENİ YAŞAM ECZANESİ;SAMSUN RASATHANE;GRİPORT COLD;Griport Cold 20 Film Kaplı Tablet;1;0;1;77,68;0;0
16.03.2026;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8,68E+12;ESRA ECZANESİ;SAMSUN ATAKENT+19 MAYIS;GRİPORT COLD;Griport Cold 20 Film Kaplı Tablet;1;0;1;77,68;0;0
16.03.2026;ALLIANCE HEALTHCARE;AH SAMSUN;8,68E+12;ESRA ECZANESİ;SAMSUN ATAKENT+19 MAYIS;GRİPORT COLD;Griport Cold 20 Film Kaplı Tablet;1;0;1;77,68;0;0
16.03.2026;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8,68E+12;ESRA ECZANESİ;SAMSUN ATAKENT+19 MAYIS;GRİPORT COLD;Griport Cold 20 Film Kaplı Tablet;2;0;2;155,36;0;0
16.03.2026;İSTANBUL ECZA KOOP;İSKOOP MERKEZ;8,68E+12;SEZİN ECZANESİ;SAMSUN ATAKUM;GRİPORT COLD;Griport Cold 20 Film Kaplı Tablet;3;0;3;233,04;0;0
16.03.2026;DİLEK ECZA DEPOSU;DİLEK ANTALYA;8,68E+12;MEYDAN ECZANESİ;SAMSUN RASATHANE;GRİPORT COLD;Griport Cold 20 Film Kaplı Tablet;5;0;5;388,4;0;0
16.03.2026;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8,68E+12;SERPİL ECZANESİ;GIRESUN MERKEZ -2;GRİPORT COLD;Griport Cold 20 Film Kaplı Tablet;-17;-4;-21;-1320,56;-310,72;-4
16.03.2026;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8,68E+12;HASTANELER ECZANESİ;GIRESUN MERKEZ -2;GRİPORT COLD;Griport Cold 20 Film Kaplı Tablet;5;0;5;388,4;0;0
16.03.2026;İSTANBUL ECZA KOOP;İSKOOP MERKEZ;8,68E+12;SIHHAT ECZANESİ;SINOP DOGU-BATI ILCELER;GRİPORT COLD;Griport Cold 20 Film Kaplı Tablet;10;1;11;776,8;77,68;1
16.03.2026;İSTANBUL ECZA KOOP;İSKOOP MERKEZ;8,68E+12;GÜNEY ECZANESİ;SAMSUN CANIK;GRİPORT COLD;Griport Cold 20 Film Kaplı Tablet;2;0;2;155,36;0;0
16.03.2026;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8,68E+12;SEVİNÇ ECZANESİ;SIVAS MERKEZ -3;GRİPORT COLD;Griport Cold 20 Film Kaplı Tablet;4;0;4;310,72;0;0
16.03.2026;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8,68E+12;SEVİNÇ ECZANESİ;SIVAS MERKEZ -3;GRİPORT COLD;Griport Cold 20 Film Kaplı Tablet;12;1;13;932,16;77,68;1
16.03.2026;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8,68E+12;SEVGİ ECZANESİ;SIVAS MERKEZ -4;GRİPORT COLD;Griport Cold 20 Film Kaplı Tablet;10;1;11;776,8;77,68;1
16.03.2026;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8,68E+12;BEYZA ECZANESİ;SAMSUN CANIK;GRİPORT COLD;Griport Cold 20 Film Kaplı Tablet;20;4;24;1553,6;310,72;4
16.03.2026;ALLIANCE HEALTHCARE;AH ORDU;8,68E+12;DİLARA ECZANESİ;ORDU MERKEZ -3;GRİPORT COLD;Griport Cold 20 Film Kaplı Tablet;3;0;3;233,04;0;0
16.03.2026;ALLIANCE HEALTHCARE;AH SAMSUN;8,68E+12;DERYA ECZANESİ;SAMSUN ATAKENT+19 MAYIS;GRİPORT COLD;Griport Cold 20 Film Kaplı Tablet;3;0;3;233,04;0;0
16.03.2026;SELÇUK ECZA DEPOSU;SELÇUK ERZURUM;8,68E+12;GÖZDE ECZANESİ;ERZURUM MERKEZ -1;GRİPORT COLD;Griport Cold 20 Film Kaplı Tablet;2;0;2;155,36;0;0
16.03.2026;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8,68E+12;1919 ECZANESİ;SAMSUN ATAKENT+19 MAYIS;GRİPORT COLD;Griport Cold 20 Film Kaplı Tablet;10;1;11;776,8;77,68;1
16.03.2026;İSTANBUL ECZA KOOP;İSKOOP MERKEZ;8,68E+12;EDA ECZANESİ;SAMSUN DOGU ILCELER;GRİPORT COLD;Griport Cold 20 Film Kaplı Tablet;10;1;11;776,8;77,68;1
16.03.2026;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8,68E+12;BÜŞRA ECZANESİ;GIRESUN DOGU ILCELER -1;MOKSEFEN;Moksefen 400 mg 7 Film Tablet;12;3;15;1650,59;412,65;3
